Song Name,Artist Names,Artist Genre,Is Lofi?,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Levitate,The Aether,[],False,0.762,0.35200000000000004,0,-12.867,1,0.049,0.845,0.629,0.10800000000000001,0.249,90.01799999999999,149333,4
Overtime,Saib,"['chillhop', 'japanese chillhop', 'lo-fi beats']",True,0.43200000000000005,0.318,1,-11.975,0,0.149,0.5379999999999999,0.304,0.32,0.0762,80.742,157037,4
But U,The Aether,[],False,0.718,0.301,1,-12.280999999999999,0,0.141,0.311,0.8190000000000001,0.0932,0.821,83.98899999999999,162897,4
Surf Boogie,Oilix,['chillhop'],True,0.6729999999999999,0.5870000000000001,10,-6.806,0,0.0501,0.15,0.0841,0.127,0.569,89.986,130667,4
Cabin Crew,Blue Wednesday,"['chillhop', 'lo-fi beats']",True,0.73,0.593,2,-7.428,1,0.0885,0.0513,0.753,0.0523,0.9470000000000001,78.928,172460,4
City Samba,Konteks,"['chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.409,0.41200000000000003,6,-12.822000000000001,1,0.0372,0.285,0.6990000000000001,0.127,0.41,88.009,180000,4
Louie,The Aether,[],False,0.349,0.782,9,-10.465,0,0.0421,0.534,0.927,0.109,0.20600000000000002,159.376,156000,4
Deluxe,Fractite,['chill beats'],False,0.6709999999999999,0.41600000000000004,1,-13.514000000000001,0,0.0383,0.466,0.7759999999999999,0.1,0.557,87.993,81818,4
January 1st,Handbook,"['abstract beats', 'chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.5770000000000001,0.541,1,-8.309,0,0.28,0.0968,0.188,0.18100000000000002,0.41600000000000004,145.001,145655,4
Fresh Air,WYS,['lo-fi beats'],True,0.706,0.25,2,-10.895999999999999,1,0.0421,0.419,0.857,0.0891,0.38799999999999996,82.486,166331,4
Sadstory,The Aether,[],False,0.742,0.5820000000000001,2,-5.537999999999999,0,0.0288,0.736,0.9279999999999999,0.10800000000000001,0.8440000000000001,150.111,156400,4
Summer Holidays,Ymori,['lo-fi beats'],True,0.6709999999999999,0.583,10,-11.845,0,0.166,0.276,0.9179999999999999,0.861,0.753,79.939,102060,4
Waves in My Mind,T V S N,[],False,0.866,0.43799999999999994,7,-10.552999999999999,0,0.105,0.36,0.7040000000000001,0.13,0.154,89.999,119292,4
Drippin,Sensi Sye,[],False,0.843,0.225,7,-14.427999999999999,0,0.10400000000000001,0.45399999999999996,0.0579,0.0634,0.513,159.954,168016,4
Mao,Karmawin,"['chillhop', 'jazz boom bap']",True,0.578,0.5,2,-9.705,1,0.0321,0.00533,0.109,0.0638,0.22,171.63299999999998,160798,4
Small Things,GlobulDub,['chillhop'],True,0.825,0.179,6,-12.632,1,0.153,0.49,0.35600000000000004,0.121,0.354,89.102,144270,4
Motorbikes in Sapa,Kalaido,"['japanese chillhop', 'lo-fi beats']",True,0.584,0.45399999999999996,11,-7.763999999999999,1,0.0344,0.0192,0.00106,0.147,0.207,92.04,172289,4
Sense of Beauty,.Eehou,[],False,0.7490000000000001,0.368,10,-9.759,0,0.344,0.818,0.254,0.494,0.68,152.03,124762,4
Ardent,yuhei miura,[],False,0.797,0.322,5,-8.772,1,0.0626,0.89,0.924,0.129,0.44299999999999995,86.02600000000001,169068,4
Dune,Momo Ward,[],False,0.6920000000000001,0.413,10,-9.844,0,0.099,0.17300000000000001,0.894,0.175,0.483,84.988,160941,4
Set Sail,ocha,"['chillhop', 'focus beats', 'lo-fi beats']",True,0.71,0.452,6,-10.261,1,0.0672,0.00644,0.726,0.11699999999999999,0.26899999999999996,84.99,169412,4
Intangible,Fletcher Reed,"['chillhop', 'focus beats']",True,0.648,0.331,9,-13.422,0,0.078,0.341,0.893,0.128,0.19,144.972,155000,4
Warm,n o r m a l,"['dominican indie', 'lo-fi beats']",True,0.7190000000000001,0.263,10,-14.562000000000001,0,0.654,0.6659999999999999,0.679,0.215,0.42,80.036,102023,4
Overtime,Alcynoos,[],False,0.7879999999999999,0.337,5,-8.846,0,0.11,0.7929999999999999,0.8759999999999999,0.125,0.725,93.38799999999999,114433,4
Dear Mama,Aywee Tha Seed,[],False,0.601,0.627,11,-8.987,1,0.0285,0.585,0.8009999999999999,0.10800000000000001,0.524,86.98,143506,4
Bronzes,Handbook,"['abstract beats', 'chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.677,0.5920000000000001,9,-7.982,0,0.0804,0.069,0.532,0.0804,0.264,176.076,172500,4
Pyjama élégant,Wish de Nuit,[],False,0.755,0.322,7,-13.181,1,0.0312,0.0812,0.292,0.0397,0.17600000000000002,130.006,165231,4
Nice to Meet You,Ymori,['lo-fi beats'],True,0.708,0.39399999999999996,9,-8.965,0,0.102,0.245,0.919,0.467,0.9329999999999999,180.17,181394,4
Morning Stroll,Zmeyev,['chillhop'],True,0.68,0.667,5,-9.726,1,0.252,0.172,0.861,0.147,0.621,164.08900000000003,164017,4
Night Shift,Aywee Tha Seed,[],False,0.522,0.7020000000000001,6,-11.164000000000001,0,0.0653,0.40299999999999997,0.888,0.125,0.21899999999999997,94.867,124275,4
Slap!,Alcynoos,[],False,0.748,0.43200000000000005,9,-10.481,0,0.0749,0.769,0.745,0.0891,0.755,92.066,156535,4
Coffee Time,Twenty Weeks,[],False,0.579,0.312,6,-8.048,1,0.387,0.858,0.596,0.111,0.604,91.133,106667,4
Leaf Drop,Laster,[],False,0.6629999999999999,0.45899999999999996,1,-10.654000000000002,1,0.193,0.237,0.37200000000000005,0.294,0.33899999999999997,90.118,197333,4
En.,Mota,[],False,0.696,0.447,6,-8.876,0,0.0635,0.28300000000000003,0.524,0.161,0.6809999999999999,140.114,123723,4
Lucid Dream,Aywee Tha Seed,[],False,0.6759999999999999,0.731,1,-9.113999999999999,0,0.281,0.207,0.10099999999999999,0.11599999999999999,0.231,91.98200000000001,115121,4
If Only,Konteks,"['chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.6579999999999999,0.6709999999999999,8,-8.959,0,0.0398,0.321,0.929,0.428,0.7859999999999999,93.01799999999999,123871,4
Why to Compare,Diboujone,[],False,0.541,0.2,5,-9.869,0,0.0487,0.15,0.0663,0.139,0.10099999999999999,135.032,170667,3
Letting Go,Fletcher Reed,"['chillhop', 'focus beats']",True,0.569,0.32799999999999996,5,-18.674,0,0.312,0.0888,0.0489,0.142,0.715,78.865,145820,4
Wherewithal,Bokki,[],False,0.639,0.265,6,-17.125,1,0.061,0.88,0.6459999999999999,0.87,0.13699999999999998,82.021,159017,4
Handshakes & High 5s,MÒZÂMBÎQÚE,[],False,0.503,0.693,1,-10.087,1,0.0427,0.0122,0.8640000000000001,0.0867,0.413,181.977,276923,4
Lowrider,Osvaldo,[],False,0.462,0.46,2,-9.834,0,0.0713,0.54,0.8859999999999999,0.115,0.33799999999999997,179.69400000000002,165187,4
The Bus Window,imagiro,[],False,0.467,0.188,5,-22.480999999999998,0,0.235,0.899,0.934,0.0869,0.5820000000000001,103.044,186408,4
Elsewhere,H.1,"['chillhop', 'lo-fi beats']",True,0.782,0.138,0,-14.708,1,0.251,0.8690000000000001,0.866,0.0756,0.565,85.14299999999999,115361,4
Slide,UKDD,['lo-fi beats'],True,0.674,0.34299999999999997,1,-13.038,0,0.121,0.823,0.903,0.17800000000000002,0.363,171.829,140233,4
Sunny Groove,Ouska,[],False,0.902,0.16699999999999998,0,-11.027999999999999,1,0.1,0.275,0.43200000000000005,0.0754,0.551,88.542,168136,4
Little Cloud,Elektrobin,[],False,0.7959999999999999,0.603,1,-10.423,1,0.0766,0.40299999999999997,0.8690000000000001,0.107,0.0844,170.002,146904,4
Musings,linanthem,"['chillhop', 'lo-fi beats']",True,0.75,0.154,2,-10.439,1,0.0656,0.715,0.92,0.106,0.239,80.017,72000,4
Under Stars,ØDYSSEE,"['chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.6940000000000001,0.494,7,-7.245,1,0.0653,0.128,0.946,0.11199999999999999,0.4,88.728,119324,4
Dystopia,Gildas,[],False,0.809,0.491,5,-8.923,0,0.0361,0.14,0.7929999999999999,0.111,0.509,80.985,189701,4
About You,Pabzzz,['chillhop'],True,0.68,0.36200000000000004,1,-9.242,1,0.0356,0.122,0.5539999999999999,0.141,0.564,92.5,166487,4
Nodding Off,ZOD1AC,['phonk'],False,0.7120000000000001,0.26899999999999996,8,-13.212,0,0.0548,0.915,0.9079999999999999,0.11199999999999999,0.361,146.064,118356,4
"Slowly, Slowly",Fletcher Reed,"['chillhop', 'focus beats']",True,0.7090000000000001,0.26899999999999996,8,-16.694000000000003,1,0.049,0.754,0.826,0.38299999999999995,0.16899999999999998,82.97,136000,4
jilted,no one's perfect,[],False,0.513,0.336,10,-12.095,1,0.207,0.953,0.9079999999999999,0.0901,0.556,163.379,111000,4
Coffee Time,Lofi Coffee,['lo-fi beats'],True,0.565,0.563,10,-12.071,0,0.149,0.257,0.835,0.111,0.667,172.07,146233,4
Blackbird,Zock,[],False,0.35600000000000004,0.8190000000000001,11,-7.809,1,0.478,0.0612,0.782,0.157,0.27399999999999997,185.968,96415,4
Rainy,Karmawin,"['chillhop', 'jazz boom bap']",True,0.509,0.534,6,-9.533999999999999,0,0.0308,0.18899999999999997,0.873,0.851,0.29600000000000004,89.98299999999999,151413,4
I Don't Wanna Go,Ridhorules,[],False,0.748,0.0995,9,-18.768,0,0.0425,0.735,0.95,0.0979,0.0388,107.947,90023,4
Shine,H.1,"['chillhop', 'lo-fi beats']",True,0.5770000000000001,0.15,3,-16.897000000000002,1,0.0419,0.809,0.799,0.121,0.0378,84.012,114286,4
Let Me Know,DLJ,['lo-fi beats'],True,0.723,0.384,1,-10.687000000000001,1,0.0401,0.86,0.8540000000000001,0.099,0.6829999999999999,78.979,112405,4
Eye on Something,ENTRO//,[],False,0.511,0.636,1,-8.793,0,0.0535,0.191,0.023,0.7,0.179,71.923,133511,4
Emotion,.Sinh,"['chillhop', 'lo-fi beats']",True,0.6709999999999999,0.308,1,-15.841,1,0.0533,0.428,0.877,0.146,0.0387,94.008,125193,5
Return,H.1,"['chillhop', 'lo-fi beats']",True,0.419,0.228,9,-20.135,0,0.18100000000000002,0.642,0.9109999999999999,0.381,0.0624,124.54299999999999,125806,4
Last Night,iamalex,"['chillhop', 'lo-fi beats']",True,0.581,0.619,5,-7.303,0,0.387,0.156,0.35100000000000003,0.303,0.625,169.975,73412,4
Moti,Brenky,"['chillhop', 'lo-fi beats']",True,0.6940000000000001,0.0867,10,-23.855,0,0.075,0.966,0.774,0.12,0.196,114.11399999999999,140000,4
Everything I Have,Goodge,[],False,0.6859999999999999,0.39899999999999997,0,-16.73,0,0.0534,0.00941,0.721,0.0882,0.425,79.965,277162,4
Sunny Dayzz,mago,[],False,0.6579999999999999,0.369,10,-10.856,1,0.0627,0.597,0.00808,0.11900000000000001,0.442,73.007,132261,4
Hyrule,Mackleny,[],False,0.456,0.319,6,-14.446,0,0.0604,0.142,0.9109999999999999,0.0595,0.10300000000000001,101.52600000000001,112601,3
Palm Trees,Beaumont,[],False,0.742,0.34299999999999997,5,-15.251,0,0.0786,0.802,0.816,0.127,0.48,73.986,97939,4
Beygl,Plusma,"['chillhop', 'lo-fi beats']",True,0.763,0.489,9,-13.280999999999999,0,0.0355,0.436,0.861,0.304,0.565,111.99600000000001,114000,4
Dusty,Konteks,"['chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.698,0.292,11,-10.059,1,0.0974,0.0386,0.8390000000000001,0.0787,0.7390000000000001,81.298,97975,4
Her Eyes,Elektrobin,[],False,0.368,0.59,10,-9.786,0,0.0407,0.10099999999999999,0.825,0.19399999999999998,0.414,80.00399999999999,288096,4
Let It Grow,Karmawin,"['chillhop', 'jazz boom bap']",True,0.7929999999999999,0.619,7,-8.484,0,0.0956,0.106,0.902,0.0928,0.595,94.964,229293,4
Chill Rain,B l o m s t,['chillhop'],True,0.5329999999999999,0.569,5,-6.925,0,0.467,0.589,0.924,0.444,0.19399999999999998,181.817,169533,4
Melancholy,Wilczynski,"['chillhop', 'jazz boom bap']",True,0.7559999999999999,0.179,9,-9.687000000000001,0,0.11,0.435,0.873,0.261,0.5539999999999999,176.123,170000,4
Way Back to Asakusa,Karmawin,"['chillhop', 'jazz boom bap']",True,0.7020000000000001,0.601,11,-9.072000000000001,0,0.0354,0.179,0.325,0.47700000000000004,0.41200000000000003,89.98,200014,4
Pêche,Diboujone,[],False,0.6829999999999999,0.23199999999999998,8,-10.767999999999999,0,0.0973,0.23800000000000002,0.813,0.0845,0.0377,79.962,150000,4
III,yeyts.,"['chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.747,0.647,10,-6.702000000000001,0,0.0531,0.21600000000000003,0.971,0.166,0.431,75.968,101053,4
Eve 委亜域,Fractite,['chill beats'],False,0.784,0.384,9,-10.012,1,0.275,0.851,0.163,0.10099999999999999,0.9309999999999999,155.029,86710,4
Maple,aimless,"['chillhop', 'lo-fi beats']",True,0.489,0.35100000000000003,2,-7.689,0,0.201,0.74,0.24,0.215,0.574,37.097,101538,4
Been Here for a Long Time,Jaztorius,[],False,0.59,0.405,2,-13.605,1,0.0434,0.503,0.85,0.10099999999999999,0.233,80.007,168000,4
Sidewalk,Dweeb,"['chillhop', 'lo-fi beats']",True,0.634,0.0655,7,-26.049,1,0.0512,0.7509999999999999,0.58,0.134,0.574,94.82700000000001,80842,4
Introverse,Type.Raw,[],False,0.772,0.142,9,-16.430999999999997,1,0.261,0.147,0.23199999999999998,0.301,0.205,89.321,146284,4
Home Again,Twenty Weeks,[],False,0.732,0.348,7,-5.972,1,0.0654,0.805,0.0368,0.114,0.191,88.03299999999999,120000,4
Emeralds,Goodge,[],False,0.7979999999999999,0.28600000000000003,7,-15.124,1,0.12300000000000001,0.239,0.655,0.135,0.698,89.991,237195,4
Knight Riding,Lofi Coffee,['lo-fi beats'],True,0.792,0.773,6,-11.57,0,0.0695,0.0148,0.41100000000000003,0.11199999999999999,0.8009999999999999,131.928,72749,4
333,Intalekt,[],False,0.5539999999999999,0.509,6,-8.913,1,0.071,0.021,0.833,0.0968,0.516,95.256,196069,4
Starry Night,imagiro,[],False,0.5489999999999999,0.0971,9,-21.845,1,0.048,0.7979999999999999,0.893,0.0679,0.26899999999999996,173.903,165517,3
Travel Fever,HM Surf,['lo-fi beats'],True,0.764,0.2,1,-9.072000000000001,0,0.23199999999999998,0.67,0.0342,0.272,0.5329999999999999,143.989,95000,4
Downtown,Hang Øver,[],False,0.654,0.337,9,-13.245,1,0.0396,0.0664,0.7390000000000001,0.526,0.267,98.024,97959,4
Mentor,Goodge,[],False,0.7659999999999999,0.433,9,-17.208,0,0.0925,0.0188,0.8320000000000001,0.0849,0.693,94.98200000000001,233668,4
Under My Skin,WYS,['lo-fi beats'],True,0.63,0.386,1,-12.209000000000001,1,0.156,0.37799999999999995,0.9159999999999999,0.142,0.245,89.929,151465,4
Elevators,Osvaldo,[],False,0.821,0.45299999999999996,11,-6.899,1,0.0308,0.604,0.902,0.221,0.7170000000000001,91.14,132375,4
Keychain,.ihaveaface,"['chillhop', 'lo-fi beats']",True,0.489,0.518,7,-12.439,1,0.073,0.0632,0.9059999999999999,0.0646,0.857,151.874,70244,4
Mosaic,Konteks,"['chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.618,0.237,11,-19.301,1,0.10400000000000001,0.69,0.602,0.41100000000000003,0.185,68.085,141176,4
Oyster Sauce,HM Surf,['lo-fi beats'],True,0.684,0.36,2,-7.319,1,0.0574,0.179,0.885,0.125,0.32799999999999996,78.013,95526,4
Rise Up,Ruck P,['chillhop'],True,0.7390000000000001,0.49200000000000005,8,-8.192,0,0.0988,0.508,0.00040899999999999997,0.11699999999999999,0.562,94.03299999999999,227234,4
Diamonds in the Back,Lofi Coffee,['lo-fi beats'],True,0.6970000000000001,0.728,9,-8.57,1,0.256,0.457,0.768,0.152,0.498,111.94,155765,5
Remember Oceans,Ouska,[],False,0.95,0.33799999999999997,5,-11.321,0,0.33299999999999996,0.131,0.8,0.0687,0.37,111.98899999999999,175311,4
Quicky,Fractite,['chill beats'],False,0.74,0.12300000000000001,8,-10.878,0,0.0734,0.0016300000000000002,0.8079999999999999,0.0827,0.205,90.988,79121,4
Hypocrite - Instrumental,SoulChef,"['ambeat', 'chillhop']",True,0.7140000000000001,0.687,7,-6.456,1,0.0363,0.000167,0.836,0.275,0.528,92.007,174236,4
Sheets,Handbook,"['abstract beats', 'chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.674,0.593,1,-9.755,0,0.217,0.40299999999999997,0.887,0.19699999999999998,0.47200000000000003,82.008,166829,4
Lofi in the Sky with Diamonds,Lofi Coffee,['lo-fi beats'],True,0.59,0.33399999999999996,4,-11.287,1,0.0556,0.7020000000000001,0.9109999999999999,0.102,0.42200000000000004,81.013,115682,4
Bouncee,.ihaveaface,"['chillhop', 'lo-fi beats']",True,0.7190000000000001,0.325,10,-9.016,0,0.0626,0.157,0.71,0.10099999999999999,0.909,171.63299999999998,66977,4
Her,iamalex,"['chillhop', 'lo-fi beats']",True,0.7190000000000001,0.562,0,-8.747,1,0.29,0.5429999999999999,0.21899999999999997,0.0958,0.557,170.062,135706,4
White Nights,Zmeyev,['chillhop'],True,0.9359999999999999,0.324,11,-12.259,1,0.16399999999999998,0.6559999999999999,0.18600000000000003,0.11199999999999999,0.826,128.018,150039,4
Phoenix,Diboujone,[],False,0.5529999999999999,0.242,7,-11.415999999999999,1,0.0373,0.652,0.207,0.0994,0.0954,180.044,176000,4
Surfinn,Ile Flottante,['focus beats'],False,0.6940000000000001,0.209,2,-17.328,0,0.42200000000000004,0.818,0.41,0.0955,0.555,75.104,168500,4
Midnight,HM Surf,['lo-fi beats'],True,0.6629999999999999,0.318,1,-8.05,1,0.0496,0.433,0.679,0.10400000000000001,0.625,84.33,119630,4
Yoshimitsu. - Interlude,Mackleny,[],False,0.715,0.254,7,-15.298,0,0.0453,0.752,0.479,0.0705,0.604,170.03900000000002,79081,4
Exotics Fruits,Jmss,"['focus beats', 'lo-fi beats']",True,0.852,0.335,0,-10.629000000000001,1,0.22399999999999998,0.47100000000000003,0.82,0.106,0.626,84.022,137143,4
Canuma,Rudy Raw,[],False,0.654,0.386,10,-9.521,0,0.0467,0.59,0.746,0.249,0.7090000000000001,77.095,138945,4
Connected - Instrumental,SoulChef,"['ambeat', 'chillhop']",True,0.701,0.706,4,-5.885,0,0.0838,0.00656,0.91,0.36700000000000005,0.282,88.006,159500,4
Hammond Happiness,Ile Flottante,['focus beats'],False,0.522,0.392,11,-13.812999999999999,1,0.259,0.5429999999999999,0.878,0.115,0.711,73.581,91761,4
Kittybag,Mr Mantega,[],False,0.633,0.415,4,-11.651,0,0.0634,0.593,0.867,0.142,0.401,84.975,182509,4
Phantasm,Oilix,['chillhop'],True,0.626,0.46,2,-6.9079999999999995,0,0.0312,0.53,0.8959999999999999,0.179,0.42,75.007,156800,4
Junto al Mar,ExemploBeats,[],False,0.754,0.667,5,-7.216,0,0.0605,0.282,0.698,0.141,0.527,92.54899999999999,181630,4
Is This Luv,LBL,[],False,0.727,0.47200000000000003,1,-9.811,0,0.0726,0.115,0.7859999999999999,0.113,0.691,79.985,124000,4
Shooting Star,C4C,"['chillhop', 'lo-fi beats']",True,0.597,0.192,4,-23.718000000000004,1,0.0296,0.934,0.905,0.0881,0.106,110.04,168545,4
Frogs,ocha,"['chillhop', 'focus beats', 'lo-fi beats']",True,0.6920000000000001,0.42,3,-11.383,0,0.0691,0.9670000000000001,0.355,0.127,0.799,89.976,85333,4
Laiap,Plaaj,[],False,0.7879999999999999,0.424,0,-8.807,0,0.0785,0.6559999999999999,0.8320000000000001,0.111,0.397,90.042,142698,4
Cry Baby,Ahwlee,['wonky'],False,0.654,0.508,1,-10.522,0,0.15,0.0271,0.8140000000000001,0.0886,0.68,175.892,157500,4
Paraiso,Huey Daze,['lo-fi beats'],True,0.6679999999999999,0.23800000000000002,2,-17.232,1,0.032,0.8809999999999999,0.94,0.141,0.504,86.021,111722,4
Fluffy Bunny,ocha,"['chillhop', 'focus beats', 'lo-fi beats']",True,0.615,0.431,1,-13.958,0,0.0814,0.0992,0.937,0.122,0.0861,180.17,106667,1
Aight,Bokki,[],False,0.564,0.27399999999999997,5,-13.53,1,0.0341,0.9490000000000001,0.6,0.106,0.0379,158.013,124557,4
Lights Off,Type.Raw,[],False,0.8690000000000001,0.0726,0,-13.229000000000001,0,0.13,0.37,0.721,0.0764,0.823,82.07799999999999,116346,4
Void,Kuranes,"['chillhop', 'lo-fi beats']",True,0.503,0.387,5,-10.258,1,0.155,0.501,0.802,0.11699999999999999,0.589,140.298,103562,4
Plénitude,Hang Øver,[],False,0.6559999999999999,0.25,11,-13.552,1,0.0376,0.721,0.7809999999999999,0.10099999999999999,0.284,77.02,124675,4
Mist Blue,frad,['lo-fi beats'],True,0.742,0.174,5,-15.120999999999999,0,0.0582,0.865,0.907,0.11199999999999999,0.391,150.191,57600,3
Thank God We Found the Sd Card,kofta,[],False,0.62,0.27399999999999997,2,-14.333,1,0.102,0.961,0.569,0.366,0.298,139.909,155143,4
Chilling at Home,Beaumont,[],False,0.716,0.366,1,-10.389000000000001,0,0.0405,0.8,0.938,0.0959,0.293,169.946,203338,4
Jellyfish,.Sinh,"['chillhop', 'lo-fi beats']",True,0.649,0.17800000000000002,5,-15.612,0,0.0385,0.815,0.85,0.10300000000000001,0.139,84.99700000000001,141176,4
Work,Mayaewk,['lo-fi beats'],True,0.863,0.33299999999999996,8,-9.71,1,0.488,0.125,0.8640000000000001,0.114,0.7490000000000001,80.288,75712,4
3 AM,Pao,[],False,0.7829999999999999,0.215,9,-16.018,0,0.0531,0.789,0.9470000000000001,0.10300000000000001,0.156,140.016,164625,4
5am in Sydney,Fdluxx,[],False,0.6920000000000001,0.373,9,-12.357999999999999,0,0.0333,0.669,0.79,0.128,0.122,140.018,164571,4
The Affair,Miss Antidote,[],False,0.593,0.591,10,-10.065,0,0.0401,0.182,0.21600000000000003,0.217,0.40299999999999997,79.925,227999,4
Afterlife,Con-cept,"['ambeat', 'jazz boom bap']",False,0.606,0.6609999999999999,0,-9.961,1,0.0347,0.47700000000000004,0.8220000000000001,0.126,0.8190000000000001,184.06,219246,4
Afternoon Calm,Huey Daze,['lo-fi beats'],True,0.792,0.498,5,-11.564,0,0.0623,0.759,0.8759999999999999,0.107,0.294,83.01700000000001,165236,4
Again,Wun Two,"['chillhop', 'lo-fi beats']",True,0.762,0.525,6,-11.863,1,0.19899999999999998,0.9490000000000001,0.87,0.114,0.652,82.777,143133,4
Airplane in the Clouds,b l o o p r,['chillhop'],True,0.6829999999999999,0.467,7,-8.008,1,0.0795,0.484,0.9490000000000001,0.23,0.16699999999999998,86.02600000000001,90000,4
All chilled out,DJ Ezasscul,"['ambeat', 'jazz boom bap']",False,0.6559999999999999,0.42700000000000005,1,-7.026,0,0.344,0.0544,0.9109999999999999,0.33799999999999997,0.603,186.709,245507,4
Alone Journey,Blazo,"['ambeat', 'chillhop']",True,0.648,0.7020000000000001,1,-6.553,0,0.0253,0.0159,0.8740000000000001,0.17600000000000002,0.397,94.976,225360,4
Amber Light - Nujabes Tribute,Reki,['ambeat'],False,0.557,0.737,4,-8.064,0,0.0414,0.525,0.914,0.0733,0.369,90.271,345627,4
Another Goodbye,Thomas Prime,['ambeat'],False,0.643,0.609,9,-5.2989999999999995,1,0.0239,0.73,0.9159999999999999,0.10099999999999999,0.0826,91.946,256840,4
Aqua,Juan Rios,"['chillhop', 'lo-fi beats']",True,0.649,0.24,5,-16.373,1,0.127,0.924,0.871,0.153,0.672,84.94,152493,4
Arise,shogonodo,['lo-fi beats'],True,0.6779999999999999,0.124,1,-21.515,0,0.114,0.909,0.8640000000000001,0.0835,0.129,119.98,160016,4
Aural.,Lifeoftheo,[],False,0.762,0.741,6,-5.122000000000001,0,0.209,0.9520000000000001,0.915,0.373,0.6890000000000001,127.99,138750,4
Autum [inst.],Elyon Beats,[],False,0.701,0.5660000000000001,1,-9.387,1,0.102,0.221,0.737,0.113,0.6509999999999999,81.0,268199,4
Autumn Rain,Freddie Joachim,"['ambeat', 'chillhop', 'jazz boom bap']",True,0.865,0.684,9,-6.7620000000000005,0,0.11599999999999999,0.128,0.622,0.113,0.7070000000000001,95.01299999999999,141474,4
